"","water_year","species","run","release_date","release_time","release_datetime","release_container_id","release_id","crew","morts","shed_tags","fish_released","comments","entered_by","qaqc_by","qaqc_comments"
"159","2024","Chinook Salmon","fall",2024-04-26,"3:13",2024-04-26 03:13:00,"RT-15","4/26/2024 RT-15","PC, RM, MD","0","0","10","","EH","PH",""
"160","2024","Chinook Salmon","fall",2024-04-26,"6:12",2024-04-26 06:12:00,"RT-16","4/26/2024 RT-16","PC, RM, MD","0","0","10","","EH","PH",""
"161","2024","Chinook Salmon","fall",2024-04-26,"9:14",2024-04-26 09:14:00,"RT-17","4/26/2024 RT-17","JS, SB, AT","0","0","10","Very Turbid","EH","PH",""
"162","2024","Chinook Salmon","fall",2024-04-26,"12:07",2024-04-26 12:07:00,"RT-18","4/26/2024 RT-18","JS, SB, AT","0","0","10","Very Turbid","EH","PH",""
"163","2024","Chinook Salmon","fall",2024-04-26,"15:07",2024-04-26 15:07:00,"RT-19","4/26/2024 RT-19","JS, SB, AT","0","0","10","Very Turbid","EH","PH",""
"164","2024","Chinook Salmon","fall",2024-04-26,"18:00",2024-04-26 18:00:00,"RT-20","4/26/2024 RT-20","JS, SB, AT","0","0","10","Very Turbid","EH","PH",""
"165","2024","Chinook Salmon","fall",2024-04-26,"21:15",2024-04-26 21:15:00,"RT-21","4/26/2024 RT-21","AL, AC, NS","0","0","10","","EH","PH"," "
"166","2024","Chinook Salmon","fall",2024-04-27,"0:18",2024-04-27 00:18:00,"RT-22","4/27/2024 RT-22","AL, AC, NS","0","0","10","","EH","PH",""
"167","2024","Chinook Salmon","fall",2024-04-27,"3:12",2024-04-27 03:12:00,"RT-23","4/27/2024 RT-23","AL, AC, NS","0","0","10","","EH","PH",""
"168","2024","Chinook Salmon","fall",2024-04-27,"6:13",2024-04-27 06:13:00,"RT-24","4/27/2024 RT-24","AL, AC, NS","0","0","10","","EH","PH",""
"169","2025","Chinook Salmon","late-fall",2024-12-04,"9:31",2024-12-04 09:31:00,"RT-1","12/4/2024 RT-1","EH, CC","0","0","10","","PH","SB",""
"170","2025","Chinook Salmon","late-fall",2024-12-04,"12:11",2024-12-04 12:11:00,"RT-2","12/4/2024 RT-2","EH, CC","0","0","10","","PH","SB",""
"171","2025","Chinook Salmon","late-fall",2024-12-04,"15:11",2024-12-04 15:11:00,"RT-3","12/4/2024 RT-3","PH, EH","0","0","10","Sea lion present near release","PH","SB",""
"172","2025","Chinook Salmon","late-fall",2024-12-04,"18:16",2024-12-04 18:16:00,"RT-4","12/4/2024 RT-4","PH, EH","0","0","10","","PH","SB",""
"173","2025","Chinook Salmon","late-fall",2024-12-04,"21:25",2024-12-04 21:25:00,"RT-5","12/4/2024 RT-5","RM, AL, BP","0","0","10","Sea lion in vicinity of release","PH","SB",""
"174","2025","Chinook Salmon","late-fall",2024-12-05,"0:24",2024-12-05 00:24:00,"RT-6","12/5/2024 RT-6","RM, AL, BP","0","0","10","","PH","SB",""
"175","2025","Chinook Salmon","late-fall",2024-12-05,"3:23",2024-12-05 03:23:00,"RT-7","12/5/2024 RT-7","RM, AL, BP","0","0","10","","PH","SB",""
"176","2025","Chinook Salmon","late-fall",2024-12-05,"6:18",2024-12-05 06:18:00,"RT-8","12/5/2024 RT-8","RM, AL, BP","0","0","10","","PH","SB",""
"177","2025","Chinook Salmon","late-fall",2024-12-05,"9:23",2024-12-05 09:23:00,"RT-9","12/5/2024 RT-9","PH, MU","0","0","10","","PH","SB",""
"178","2025","Chinook Salmon","late-fall",2024-12-05,"12:14",2024-12-05 12:14:00,"RT-10","12/5/2024 RT-10","PH, MMD","0","0","10","","PH","SB",""
"179","2025","Chinook Salmon","late-fall",2024-12-05,"15:14",2024-12-05 15:14:00,"RT-11","12/5/2024 RT-11","PH, MU","0","0","10","","PH","SB",""
"180","2025","Chinook Salmon","late-fall",2024-12-05,"18:08",2024-12-05 18:08:00,"RT-12","12/5/2024 RT-12","PH, MU","0","0","10","","PH","SB",""
"181","2025","Chinook Salmon","late-fall",2024-12-05,"21:17",2024-12-05 21:17:00,"RT-13","12/5/2024 RT-13","AL, NL, RM","0","0","10","","NL","SB",""
"182","2025","Chinook Salmon","late-fall",2024-12-06,"0:20",2024-12-06 00:20:00,"RT-14","12/6/2024 RT-14","AL, NL, RM","0","0","10","","NL","SB",""
"183","2025","Chinook Salmon","late-fall",2024-12-06,"3:19",2024-12-06 03:19:00,"RT-15","12/6/2024 RT-15","AL, NL, RM","0","0","10","","NL","SB",""
"184","2025","Chinook Salmon","late-fall",2024-12-06,"6:27",2024-12-06 06:27:00,"RT-16","12/6/2024 RT-16","AL, NL, RM","0","0","10","","AL","SB",""
"185","2025","Chinook Salmon","late-fall",2024-12-06,"9:13",2024-12-06 09:13:00,"RT-17","12/6/2024 RT-17","PH, AT","0","0","10","","PH","SB",""
"186","2025","Chinook Salmon","late-fall",2024-12-06,"12:09",2024-12-06 12:09:00,"RT-18","12/6/2024 RT-18","PH, AT, RM","0","0","10","","SB","EH",""
"187","2025","Chinook Salmon","late-fall",2024-12-06,"15:04",2024-12-06 15:04:00,"RT-19","12/6/2024 RT-19","PH, MU","0","0","10","","SB","EH",""
"188","2025","Chinook Salmon","late-fall",2024-12-06,"18:06",2024-12-06 18:06:00,"RT-20","12/6/2024 RT-20","PH, MU","0","0","10","","SB","EH",""
"189","2025","Chinook Salmon","late-fall",2024-12-06,"21:18",2024-12-06 21:18:00,"RT-21","12/6/2024 RT-21","NS, BS, RM","0","0","10","","SB","EH",""
"190","2025","Chinook Salmon","late-fall",2024-12-07,"0:13",2024-12-07 00:13:00,"RT-22","12/7/2024 RT-22","NS, BS, RM","0","0","9","Only 9 fish tagged due to a dead tag","SB","EH","00:13 should be the next day. Corrected to 12/7/2024 from 12/6/2024."
"191","2025","Chinook Salmon","late-fall",2024-12-07,"3:13",2024-12-07 03:13:00,"RT-23","12/7/2024 RT-23","NS, BS, RM","0","0","10","","SB","EH",""
"192","2025","Chinook Salmon","late-fall",2024-12-07,"6:12",2024-12-07 06:12:00,"RT-24","12/7/2024 RT-24","NS, BS, RM","0","0","10","","SB","EH",""
"193","2025","Chinook Salmon","late-fall",2024-12-11,"9:05",2024-12-11 09:05:00,"RT-1","12/11/2024 RT-1","CJ, EH","0","0","10","","PH","SB",""
"194","2025","Chinook Salmon","late-fall",2024-12-11,"11:58",2024-12-11 11:58:00,"RT-2","12/11/2024 RT-2","CJ, EH","0","0","10","","PH","SB",""
"195","2025","Chinook Salmon","late-fall",2024-12-11,"14:58",2024-12-11 14:58:00,"RT-3","12/11/2024 RT-3","CJ, EH","0","0","10","","PH","SB",""
"196","2025","Chinook Salmon","late-fall",2024-12-11,"17:59",2024-12-11 17:59:00,"RT-4","12/11/2024 RT-4","CJ, EH","0","0","10","","PH","SB",""
"197","2025","Chinook Salmon","late-fall",2024-12-11,"21:06",2024-12-11 21:06:00,"RT-5","12/11/2024 RT-5","AL, BS","0","0","10","","PH","SB",""
"198","2025","Chinook Salmon","late-fall",2024-12-12,"0:03",2024-12-12 00:03:00,"RT-6","12/12/2024 RT-6","AL, RM","0","0","10","","PH","SB",""
"199","2025","Chinook Salmon","late-fall",2024-12-12,"3:01",2024-12-12 03:01:00,"RT-7","12/12/2024 RT-7","AL, BS","0","0","10","","PH","SB",""
"200","2025","Chinook Salmon","late-fall",2024-12-12,"6:06",2024-12-12 06:06:00,"RT-8","12/12/2024 RT-8","AL, RM","0","0","10","","PH","SB",""
"201","2025","Chinook Salmon","late-fall",2024-12-12,"8:59",2024-12-12 08:59:00,"RT-9","12/12/2024 RT-9","BP, CC","0","0","10","Sea lion in area ","PH","SB",""
"202","2025","Chinook Salmon","late-fall",2024-12-12,"12:00",2024-12-12 12:00:00,"RT-10","12/12/2024 RT-10","BP, CC","0","0","10","","PH","SB",""
"203","2025","Chinook Salmon","late-fall",2024-12-12,"14:59",2024-12-12 14:59:00,"RT-11","12/12/2024 RT-11","BP, CC","0","0","10","","PH","SB",""
"204","2025","Chinook Salmon","late-fall",2024-12-12,"18:58",2024-12-12 18:58:00,"RT-12","12/12/2024 RT-12","BP, CC","0","0","10","","PH","SB",""
"205","2025","Chinook Salmon","late-fall",2024-12-12,"21:05",2024-12-12 21:05:00,"RT-13","12/12/2024 RT-13","AL, NS, RM","0","0","10","","PH","SB",""
"206","2025","Chinook Salmon","late-fall",2024-12-13,"0:05",2024-12-13 00:05:00,"RT-14","12/13/2024 RT-14","AL, NS, RM","0","0","10","","PH","SB",""
"207","2025","Chinook Salmon","late-fall",2024-12-13,"3:01",2024-12-13 03:01:00,"RT-15","12/13/2024 RT-15","AL, NS, RM","0","0","10","","PH","SB",""
"208","2025","Chinook Salmon","late-fall",2024-12-13,"6:00",2024-12-13 06:00:00,"RT-16","12/13/2024 RT-16","AL, NS, RM","0","0","10"," ","PH","SB",""
"209","2025","Chinook Salmon","late-fall",2024-12-13,"9:08",2024-12-13 09:08:00,"RT-17","12/13/2024 RT-17","PH, RW","0","0","10","","PH","SB",""
"210","2025","Chinook Salmon","late-fall",2024-12-13,"11:57",2024-12-13 11:57:00,"RT-18","12/13/2024 RT-18","AT, RW","0","0","10","","PH","SB",""
"211","2025","Chinook Salmon","late-fall",2024-12-13,"15:04",2024-12-13 15:04:00,"RT-19","12/13/2024 RT-19","AT, RW","0","0","10","","PH","SB",""
"212","2025","Chinook Salmon","late-fall",2024-12-13,"17:54",2024-12-13 17:54:00,"RT-20","12/13/2024 RT-20","PH, RW","0","0","10","","PH","SB",""
"213","2025","Chinook Salmon","late-fall",2024-12-13,"22:59",2024-12-13 22:59:00,"RT-21","12/13/2024 RT-21","MU, NS","0","0","10","Released from dock due to wind conditions","SB","EH",""
"214","2025","Chinook Salmon","late-fall",2024-12-14,"0:01",2024-12-14 00:01:00,"RT-22","12/14/2024 RT-22","BS, NS","0","0","10","Released from dock due to wind conditions","SB","EH",""
"215","2025","Chinook Salmon","late-fall",2024-12-14,"2:58",2024-12-14 02:58:00,"RT-23","12/14/2024 RT-23","NS, BS","0","0","10","Able to release from boat","SB","EH",""
"216","2025","Chinook Salmon","late-fall",2024-12-14,"5:59",2024-12-14 05:59:00,"RT-24","12/14/2024 RT-24","NS, MU","0","0","9","","SB","EH",""
"217","2025","Chinook Salmon","late-fall",2025-01-08,"9:04",2025-01-08 09:04:00,"RT-1","1/8/2025 RT-1","EH, NS","0","0","10","Too muddy to see fish ","PH","SB",""
"218","2025","Chinook Salmon","late-fall",2025-01-08,"11:56",2025-01-08 11:56:00,"RT-2","1/8/2025 RT-2","EH, NS","0","0","10","very muddy, sea lion followed us out to release ","PH","SB",""
"219","2025","Chinook Salmon","late-fall",2025-01-08,"15:01",2025-01-08 15:01:00,"RT-3","1/8/2025 RT-3","BP, NS","0","0","10","","PH","SB",""
"220","2025","Chinook Salmon","late-fall",2025-01-08,"17:57",2025-01-08 17:57:00,"RT-4","1/8/2025 RT-4","BP, NS","0","0","10","","PH","SB",""
"221","2025","Chinook Salmon","late-fall",2025-01-08,"20:59",2025-01-08 20:59:00,"RT-5","1/8/2025 RT-5","RM, CC","0","0","10","Radio issues","PH","SB",""
"222","2025","Chinook Salmon","late-fall",2025-01-08,"23:58",2025-01-08 23:58:00,"RT-6","1/8/2025 RT-6","RM, BS","0","0","10","Radio issues","PH","SB",""
"223","2025","Chinook Salmon","late-fall",2025-01-09,"3:04",2025-01-09 03:04:00,"RT-7","1/9/2025 RT-7","RM, CC","0","0","10","Radio issues resolved ","PH","SB",""
"224","2025","Chinook Salmon","late-fall",2025-01-09,"5:59",2025-01-09 05:59:00,"RT-8","1/9/2025 RT-8","RM, BS","0","0","10","","PH","SB",""
"225","2025","Chinook Salmon","late-fall",2025-01-09,"9:12",2025-01-09 09:12:00,"RT-9","1/9/2025 RT-9","CY, MD","0","0","10","","PH","SB",""
"226","2025","Chinook Salmon","late-fall",2025-01-09,"11:56",2025-01-09 11:56:00,"RT-10","1/9/2025 RT-10","BP, CY","0","0","10","","CY","SB",""
"227","2025","Chinook Salmon","late-fall",2025-01-09,"14:57",2025-01-09 14:57:00,"RT-11","1/9/2025 RT-11","EH, CY","0","0","10","","CY","SB",""
"228","2025","Chinook Salmon","late-fall",2025-01-09,"17:53",2025-01-09 17:53:00,"RT-12","1/9/2025 RT-12","EH, CY","0","0","10","","CY","SB",""
"229","2025","Chinook Salmon","late-fall",2025-01-09,"21:01",2025-01-09 21:01:00,"RT-13","1/9/2025 RT-13","RM, AL","0","0","10","","CY","SB",""
"230","2025","Chinook Salmon","late-fall",2025-01-10,"0:04",2025-01-10 00:04:00,"RT-14","1/10/2025 RT-14","RM, MU","0","0","10","","CY","SB",""
"231","2025","Chinook Salmon","late-fall",2025-01-10,"3:05",2025-01-10 03:05:00,"RT-15","1/10/2025 RT-15","RM, AL","0","0","10","","CY","SB",""
"232","2025","Chinook Salmon","late-fall",2025-01-10,"6:01",2025-01-10 06:01:00,"RT-16","1/10/2025 RT-16","RM, MU","0","0","10","","CY","SB",""
"233","2025","Chinook Salmon","late-fall",2025-01-10,"8:59",2025-01-10 08:59:00,"RT-17","1/10/2025 RT-17","EH, RW","0","0","10","","CY","SB",""
"234","2025","Chinook Salmon","late-fall",2025-01-10,"11:57",2025-01-10 11:57:00,"RT-18","1/10/2025 RT-18","PH, EH","0","0","10","Water too murky to see shed tags","CY","SB",""
"235","2025","Chinook Salmon","late-fall",2025-01-10,"14:55",2025-01-10 14:55:00,"RT-19","1/10/2025 RT-19","PH, EH","0","0","10","Water too murky to see shed tags","CY","SB",""
"236","2025","Chinook Salmon","late-fall",2025-01-10,"17:59",2025-01-10 17:59:00,"RT-20","1/10/2025 RT-20","EH, RW","0","0","10","Very muddy","CY","SB",""
"237","2025","Chinook Salmon","late-fall",2025-01-10,"20:59",2025-01-10 20:59:00,"RT-21","1/10/2025 RT-21","RM, AL","0","0","10","","CY","SB",""
"238","2025","Chinook Salmon","late-fall",2025-01-10,"23:58",2025-01-10 23:58:00,"RT-22","1/10/2025 RT-22","RM, MU","0","0","10","","CY","SB",""
"239","2025","Chinook Salmon","late-fall",2025-01-11,"3:00",2025-01-11 03:00:00,"RT-23","1/11/2025 RT-23","RM, AL","0","0","10","","CY","SB",""
"240","2025","Chinook Salmon","late-fall",2025-01-11,"6:00",2025-01-11 06:00:00,"RT-24","1/11/2025 RT-24","RM, AL","0","0","10","","CY","SB",""
"241","2025","Chinook Salmon","late-fall",2025-01-15,"8:57",2025-01-15 08:57:00,"RT-1","1/15/2025 RT-1","PH, CC","0","0","10","Too turbid to see tags","CY","BP",""
"242","2025","Chinook Salmon","late-fall",2025-01-15,"12:04",2025-01-15 12:04:00,"RT-2","1/15/2025 RT-2","PH, CC","0","0","10","Too turbid to see tags","CY","BP",""
"243","2025","Chinook Salmon","late-fall",2025-01-15,"15:01",2025-01-15 15:01:00,"RT-3","1/15/2025 RT-3","EH, CC","0","0","10","Too turbid to see tags","CY","BP",""
"244","2025","Chinook Salmon","late-fall",2025-01-15,"17:58",2025-01-15 17:58:00,"RT-4","1/15/2025 RT-4","EH, CC","0","0","10","Too turbid to see tags","CY","BP",""
"245","2025","Chinook Salmon","late-fall",2025-01-15,"21:00",2025-01-15 21:00:00,"RT-5","1/15/2025 RT-5","NS, AL, BS","0","0","10","Changed to 21:00 after confirming with release crew","CY","BP",""
"246","2025","Chinook Salmon","late-fall",2025-01-15,"23:59",2025-01-15 23:59:00,"RT-6","1/15/2025 RT-6","NS, AL, BS","0","0","10","","CY","BP",""
"247","2025","Chinook Salmon","late-fall",2025-01-16,"3:02",2025-01-16 03:02:00,"RT-7","1/16/2025 RT-7","NS, AL, BS","0","0","10","Released from dock due to boat issues","CY","BP",""
"248","2025","Chinook Salmon","late-fall",2025-01-16,"6:00",2025-01-16 06:00:00,"RT-8","1/16/2025 RT-8","NS, AL, BS","0","0","10","Released from dock due to boat issues","CY","BP",""
"249","2025","Chinook Salmon","late-fall",2025-01-16,"9:00",2025-01-16 09:00:00,"RT-9","1/16/2025 RT-9","AT, CJ","0","0","10","","CY","BP",""
"250","2025","Chinook Salmon","late-fall",2025-01-16,"11:50",2025-01-16 11:50:00,"RT-10","1/16/2025 RT-10","AT, CJ","0","0","9","Only counted 9 coming out","CY","BP",""
"251","2025","Chinook Salmon","late-fall",2025-01-16,"14:58",2025-01-16 14:58:00,"RT-11","1/16/2025 RT-11","PH, CJ","0","0","10","","CY","BP",""
"252","2025","Chinook Salmon","late-fall",2025-01-16,"17:57",2025-01-16 17:57:00,"RT-12","1/16/2025 RT-12","AT, PH","0","0","10","","CY","BP",""
"253","2025","Chinook Salmon","late-fall",2025-01-16,"21:04",2025-01-16 21:04:00,"RT-13","1/16/2025 RT-13","AL, RM","0","0","10","","CY","BP",""
"254","2025","Chinook Salmon","late-fall",2025-01-17,"0:03",2025-01-17 00:03:00,"RT-14","1/17/2025 RT-14","AL, BS","0","0","10","","CY","BP",""
"255","2025","Chinook Salmon","late-fall",2025-01-17,"3:01",2025-01-17 03:01:00,"RT-15","1/17/2025 RT-15","AL, RM","0","0","10","","CY","BP",""
"256","2025","Chinook Salmon","late-fall",2025-01-17,"5:59",2025-01-17 05:59:00,"RT-16","1/17/2025 RT-16","AL, BS","0","0","10","","CY","BP",""
"257","2025","Chinook Salmon","late-fall",2025-01-17,"9:00",2025-01-17 09:00:00,"RT-17","1/17/2025 RT-17","BP, KB","0","0","10","","CY","BP",""
"258","2025","Chinook Salmon","late-fall",2025-01-17,"11:58",2025-01-17 11:58:00,"RT-18","1/17/2025 RT-18","CY, BP","0","0","10","","CY","BP",""
"259","2025","Chinook Salmon","late-fall",2025-01-17,"14:57",2025-01-17 14:57:00,"RT-19","1/17/2025 RT-19","BP, KB","0","0","10","","CY","BP",""
"260","2025","Chinook Salmon","late-fall",2025-01-17,"17:56",2025-01-17 17:56:00,"RT-20","1/17/2025 RT-20","CY, KB","0","0","10","","CY","BP",""
"261","2025","Chinook Salmon","late-fall",2025-01-17,"21:01",2025-01-17 21:01:00,"RT-21","1/17/2025 RT-21","NS, CJ","0","0","10","","CY","BP",""
"262","2025","Chinook Salmon","late-fall",2025-01-17,"23:59",2025-01-17 23:59:00,"RT-22","1/17/2025 RT-22","NS, RM","0","0","10","","CY","BP",""
"263","2025","Chinook Salmon","late-fall",2025-01-18,"2:59",2025-01-18 02:59:00,"RT-23","1/18/2025 RT-23","NS, CJ","0","0","10","","CY","BP",""
"264","2025","Chinook Salmon","late-fall",2025-01-18,"5:58",2025-01-18 05:58:00,"RT-24","1/18/2025 RT-24","NS, RM","0","0","10","","CY","BP",""
"265","2025","Chinook Salmon","late-fall",2025-02-12,"17:04",2025-02-12 17:04:00,"point_rel","2/12/2025 point_rel","PH, AT, JM","0","0","80","Point release at Miller Park Boat Ramp due to river flows ","PH","BP",""
"266","2025","Chinook Salmon","late-fall",2025-02-13,"16:04",2025-02-13 16:04:00,"point_rel","2/13/2025 point_rel","PH, EH","0","0","80","Point release at Miller Park Boat Ramp due to river flows ","BP","CY",""
"267","2025","Chinook Salmon","late-fall",2025-02-14,"15:40",2025-02-14 15:40:00,"point_rel","2/14/2025 point_rel","EH, BP","0","0","80","Point release at Miller Park Boat Ramp due to river flows ","BP","CY",""
"268","2025","Chinook Salmon","fall",2025-04-09,"9:01",2025-04-09 09:01:00,"RT-1","4/9/2025 RT-1","CC, BP","0","0","10","","SB","CY",""
"269","2025","Chinook Salmon","fall",2025-04-09,"11:45",2025-04-09 11:45:00,"RT-2","4/9/2025 RT-2","CC, BP","0","0","10","DFW joined release","SB","CY",""
"270","2025","Chinook Salmon","fall",2025-04-09,"14:59",2025-04-09 14:59:00,"RT-3","4/9/2025 RT-3","CC, BP","0","0","10","high boat traffic","SB","CY",""
"271","2025","Chinook Salmon","fall",2025-04-09,"17:59",2025-04-09 17:59:00,"RT-4","4/9/2025 RT-4","CC, BP","0","0","10","","SB","CY",""
"272","2025","Chinook Salmon","fall",2025-04-09,"21:03",2025-04-09 21:03:00,"RT-5","4/9/2025 RT-5","AL, RM, MC","0","0","10","","SB","CY",""
"273","2025","Chinook Salmon","fall",2025-04-10,"0:01",2025-04-10 00:01:00,"RT-6","4/10/2025 RT-6","AL, RM, MC","0","0","10","Sea lion nearby release, waited for it to move","SB","CY",""
"274","2025","Chinook Salmon","fall",2025-04-10,"3:00",2025-04-10 03:00:00,"RT-7","4/10/2025 RT-7","AL, RM, MC","0","0","10","","SB","CY",""
"275","2025","Chinook Salmon","fall",2025-04-10,NA,NA,NA,NA,NA,NA,NA,NA,"No trash can (no release)","SB","CY",""
"276","2025","Chinook Salmon","fall",2025-04-10,"9:00",2025-04-10 09:00:00,"RT-9","4/10/2025 RT-9","KB, AC","0","0","10","","SB","CY",""
"277","2025","Chinook Salmon","fall",2025-04-10,"12:02",2025-04-10 12:02:00,"RT-10","4/10/2025 RT-10","KB, AC, CW","0","0","10","","SB","CY",""
"278","2025","Chinook Salmon","fall",2025-04-10,"15:00",2025-04-10 15:00:00,"RT-11","4/10/2025 RT-11","KB, EH","0","0","10","","SB","CY",""
"279","2025","Chinook Salmon","fall",2025-04-10,"17:58",2025-04-10 17:58:00,"RT-12","4/10/2025 RT-12","KB, EH, CW","0","0","10","","SB","CY",""
"280","2025","Chinook Salmon","fall",2025-04-10,"21:02",2025-04-10 21:02:00,"RT-13","4/10/2025 RT-13","NS, AL, EC","0","0","10","","SB","CY",""
"281","2025","Chinook Salmon","fall",2025-04-11,"0:00",2025-04-11,"RT-14","4/11/2025 RT-14","NS, AL, EC","0","0","10","","SB","CY",""
"282","2025","Chinook Salmon","fall",2025-04-11,"3:00",2025-04-11 03:00:00,"RT-15","4/11/2025 RT-15","NS, AL, EC","0","0","10","","SB","CY",""
"283","2025","Chinook Salmon","fall",2025-04-11,"6:00",2025-04-11 06:00:00,"RT-16","4/11/2025 RT-16","NS, AL, EC","0","0","10","","SB","CY",""
"284","2025","Chinook Salmon","fall",2025-04-11,"8:56",2025-04-11 08:56:00,"RT-17","4/11/2025 RT-17","PH, TC","0","0","10","","SB","CY",""
"285","2025","Chinook Salmon","fall",2025-04-11,"12:00",2025-04-11 12:00:00,"RT-18","4/11/2025 RT-18","PH, KB","0","0","10","","SB","CY",""
"286","2025","Chinook Salmon","fall",2025-04-11,"14:58",2025-04-11 14:58:00,"RT-19","4/11/2025 RT-19","PH, TC","0","0","10","","SB","CY",""
"287","2025","Chinook Salmon","fall",2025-04-11,"17:54",2025-04-11 17:54:00,"RT-20","4/11/2025 RT-20","PH, KB","0","0","10","","SB","CY",""
"288","2025","Chinook Salmon","fall",2025-04-11,"21:01",2025-04-11 21:01:00,"RT-21","4/11/2025 RT-21","RM, NS, JS","0","0","10","","SB","CY",""
"289","2025","Chinook Salmon","fall",2025-04-12,"0:00",2025-04-12,"RT-22","4/12/2025 RT-22","RM, NS, JS","0","0","10","","SB","CY",""
"290","2025","Chinook Salmon","fall",2025-04-12,"3:01",2025-04-12 03:01:00,"RT-23","4/12/2025 RT-23","RM, NS, JS","0","0","8","Only 8 fish tagged","SB","CY",""
"291","2025","Chinook Salmon","fall",2025-04-12,NA,NA,NA,NA,NA,NA,NA,NA,"No trash can (no release)","SB","CY",""
"292","2025","Chinook Salmon","fall",2025-04-16,"8:59",2025-04-16 08:59:00,"RT-1 ","4/16/2025 RT-1 ","CC, KB","0","0","10","ICF tracking fish via boat","BP","SB","Changed to 10. The two ICF tags will be accounted for separately."
"293","2025","Chinook Salmon","fall",2025-04-16,"11:57",2025-04-16 11:57:00,"RT-2","4/16/2025 RT-2","CC, KB","0","0","10","","BP","SB",""
"294","2025","Chinook Salmon","fall",2025-04-16,"14:55",2025-04-16 14:55:00,"RT-3","4/16/2025 RT-3","CW, KB","0","0","10","","BP","SB",""
"295","2025","Chinook Salmon","fall",2025-04-16,"18:00",2025-04-16 18:00:00,"RT-4","4/16/2025 RT-4","CW, KB","0","0","10","","BP","SB",""
"296","2025","Chinook Salmon","fall",2025-04-16,"20:59",2025-04-16 20:59:00,"RT-5","4/16/2025 RT-5","NS, JH","0","0","10","","BP","SB",""
"297","2025","Chinook Salmon","fall",2025-04-17,"0:00",2025-04-17,"RT-6","4/17/2025 RT-6","RM, NS","0","0","10","","BP","SB",""
"298","2025","Chinook Salmon","fall",2025-04-17,"3:00",2025-04-17 03:00:00,"RT-7","4/17/2025 RT-7","NS, JH","0","0","10","","BP","SB",""
"299","2025","Chinook Salmon","fall",2025-04-17,"6:00",2025-04-17 06:00:00,"RT-8","4/17/2025 RT-8","RM, JH","0","0","10","","BP","SB",""
"300","2025","Chinook Salmon","fall",2025-04-17,"8:59",2025-04-17 08:59:00,"RT-9","4/17/2025 RT-9","CC, BP","0","0","10","","BP","SB",""
"301","2025","Chinook Salmon","fall",2025-04-17,"12:02",2025-04-17 12:02:00,"RT-10","4/17/2025 RT-10","CC, BP","0","0","10","","BP","SB",""
"302","2025","Chinook Salmon","fall",2025-04-17,"14:59",2025-04-17 14:59:00,"RT-11","4/17/2025 RT-11","BP, AT","0","0","10","","BP","SB",""
"303","2025","Chinook Salmon","fall",2025-04-17,"17:58",2025-04-17 17:58:00,"RT-12","4/17/2025 RT-12","BP, AT","0","0","10","","BP","SB",""
"304","2025","Chinook Salmon","fall",2025-04-17,"21:00",2025-04-17 21:00:00,"RT-13","4/17/2025 RT-13","JH, RM","0","0","10","","BP","SB",""
"305","2025","Chinook Salmon","fall",2025-04-18,"12:00",2025-04-18 12:00:00,"RT-14","4/18/2025 RT-14","JH, BS","0","0","10","","BP","SB",""
"306","2025","Chinook Salmon","fall",2025-04-18,"3:00",2025-04-18 03:00:00,"RT-15","4/18/2025 RT-15","JH,RM","0","0","10","","BP","SB",""
"307","2025","Chinook Salmon","fall",2025-04-18,"6:00",2025-04-18 06:00:00,"RT-16","4/18/2025 RT-16","JH, BS","0","0","10","","BP","SB",""
"308","2025","Chinook Salmon","fall",2025-04-18,"8:58",2025-04-18 08:58:00,"RT-17","4/18/2025 RT-17","KB, NS","0","0","10","","BP","SB",""
"309","2025","Chinook Salmon","fall",2025-04-18,"11:56",2025-04-18 11:56:00,"RT-18","4/18/2025 RT-18","RW, NS","0","0","10","","BP","SB",""
"310","2025","Chinook Salmon","fall",2025-04-18,"14:57",2025-04-18 14:57:00,"RT-19","4/18/2025 RT-19","NS, KB","0","0","10","","BP","SB",""
"311","2025","Chinook Salmon","fall",2025-04-18,"17:55",2025-04-18 17:55:00,"RT-20","4/18/2025 RT-20","RW, NS","0","0","10","","BP","SB",""
"312","2025","Chinook Salmon","fall",2025-04-18,"21:00",2025-04-18 21:00:00,"RT-21","4/18/2025 RT-21","CJ, AL","0","0","10","","BP","SB",""
"313","2025","Chinook Salmon","fall",2025-04-19,"0:00",2025-04-19,"RT-22","4/19/2025 RT-22","AL, RM","0","0","10","ICF tracking fish via boat","BP","SB","Changed to 10. The two ICF tags will be accounted for separately."
"314","2025","Chinook Salmon","fall",2025-04-19,"3:00",2025-04-19 03:00:00,"RT-23","4/19/2025 RT-23","AL, CJ","0","0","10","","BP","SB",""
"315","2025","Chinook Salmon","fall",2025-04-19,"6:02",2025-04-19 06:02:00,"RT-24","4/19/2025 RT-24","AL, RM","0","0","10","","BP","SB",""
"316","2025","Chinook Salmon","fall",2025-04-30,"8:58",2025-04-30 08:58:00,"RT-1","4/30/2025 RT-1","KB, MB","0","0","10","","PH","SB",""
"317","2025","Chinook Salmon","fall",2025-04-30,"11:58",2025-04-30 11:58:00,"RT-2","4/30/2025 RT-2","KB, MB","0","0","10","","PH","SB",""
"318","2025","Chinook Salmon","fall",2025-04-30,"14:57",2025-04-30 14:57:00,"RT-3","4/30/2025 RT-3","KB, MB","0","0","10","","PH","SB",""
